Timestamp,Channel1,Channel2,Channel3,Channel4
202234,2.1005E+0,2.0344E+0,1.9565E+0,1.9359E+0,
202397,1.0751E+0,1.1110E+0,1.1490E+0,1.1400E+0,
202452,1.0751E+0,1.1109E+0,1.1490E+0,1.1401E+0,
202477,2.4912E+0,2.3951E+0,2.3393E+0,2.3586E+0,
202498,1.0963E+0,1.1113E+0,1.1492E+0,1.1403E+0,
202535,1.8999E+0,1.6866E+0,1.7554E+0,1.8392E+0,
202565,1.0756E+0,1.1109E+0,1.1491E+0,1.1401E+0,
202634,1.4736E+0,1.1122E+0,1.1492E+0,1.1405E+0,
202689,1.4515E+0,1.2431E+0,1.1501E+0,1.1407E+0,
202728,1.0763E+0,1.1112E+0,1.1491E+0,1.1399E+0,
202731,1.9900E+0,1.9416E+0,1.7894E+0,1.7218E+0,
202790,2.3715E+0,2.2874E+0,2.2102E+0,2.2120E+0,
202894,1.9635E+0,1.8741E+0,1.7981E+0,1.7251E+0,
202903,1.9657E+0,1.7603E+0,1.5791E+0,1.6624E+0,
202999,1.0752E+0,1.1109E+0,1.1488E+0,1.1401E+0,
203047,2.1560E+0,2.1058E+0,2.0319E+0,2.0048E+0,
203059,1.0753E+0,1.1109E+0,1.1485E+0,1.1401E+0,
203065,1.0982E+0,1.1112E+0,1.1492E+0,1.1400E+0,
203216,1.8485E+0,1.5971E+0,1.3772E+0,1.4560E+0,
203263,1.0751E+0,1.1107E+0,1.1489E+0,1.1400E+0,
203299,1.9428E+0,1.7116E+0,1.4702E+0,1.6650E+0,
203311,1.0750E+0,1.1110E+0,1.1489E+0,1.1399E+0,
203332,2.0644E+0,1.9768E+0,1.8696E+0,1.8633E+0,
203343,1.5604E+0,1.1965E+0,1.1528E+0,1.1779E+0,
203362,1.9091E+0,1.6393E+0,1.2671E+0,1.4493E+0,
203379,1.0756E+0,1.1111E+0,1.1488E+0,1.1400E+0,
203403,2.5878E+0,2.5023E+0,2.4569E+0,2.4652E+0,
203407,2.0218E+0,1.9122E+0,1.7128E+0,1.7833E+0,
203424,1.0751E+0,1.1107E+0,1.1487E+0,1.1400E+0,
203484,1.3611E+0,1.1148E+0,1.1494E+0,1.1405E+0,
203512,1.0751E+0,1.1108E+0,1.1488E+0,1.1403E+0,
203604,2.0150E+0,1.9606E+0,1.8149E+0,1.7481E+0,
203620,2.1324E+0,2.0187E+0,2.0471E+0,2.0578E+0,
203684,1.0752E+0,1.1109E+0,1.1488E+0,1.1403E+0,
203705,2.4061E+0,2.3364E+0,2.2793E+0,2.2699E+0,
203768,1.1515E+0,1.1111E+0,1.1489E+0,1.1401E+0,
203789,1.0751E+0,1.1108E+0,1.1489E+0,1.1399E+0,
203800,2.2142E+0,2.1449E+0,2.1699E+0,2.1368E+0,
203807,1.4907E+0,1.1134E+0,1.1495E+0,1.1407E+0,
203819,1.7390E+0,1.4768E+0,1.1725E+0,1.1565E+0,
203908,1.5757E+0,1.1239E+0,1.1496E+0,1.1408E+0,
203927,2.6960E+0,2.6709E+0,2.5445E+0,2.5068E+0,
203932,2.0749E+0,2.0188E+0,1.8244E+0,1.7926E+0,
203962,1.8481E+0,1.6726E+0,1.4656E+0,1.4746E+0,
203999,1.0751E+0,1.1106E+0,1.1489E+0,1.1399E+0,
204023,1.5969E+0,1.1909E+0,1.1491E+0,1.1406E+0,
204060,1.6000E+0,1.2312E+0,1.1496E+0,1.1406E+0,
204127,2.0674E+0,1.9743E+0,1.8748E+0,1.8766E+0,
204202,1.2501E+0,1.1118E+0,1.1490E+0,1.1402E+0,
204277,2.0632E+0,1.9818E+0,1.9133E+0,1.9009E+0,
204332,1.0751E+0,1.1108E+0,1.1489E+0,1.1401E+0,
204367,1.0751E+0,1.1107E+0,1.1488E+0,1.1401E+0,
204427,1.0749E+0,1.1110E+0,1.1489E+0,1.1399E+0,
204448,1.9363E+0,1.7321E+0,1.3112E+0,1.4076E+0,
204546,1.0751E+0,1.1107E+0,1.1489E+0,1.1402E+0,
204600,1.0751E+0,1.1109E+0,1.1489E+0,1.1401E+0,
204835,1.0755E+0,1.1109E+0,1.1489E+0,1.1401E+0,
204849,1.0771E+0,1.1111E+0,1.1492E+0,1.1402E+0,
204854,1.0749E+0,1.1109E+0,1.1488E+0,1.1399E+0,
204883,2.3418E+0,2.2387E+0,2.1931E+0,2.2204E+0,
204986,2.7611E+0,2.6661E+0,2.5695E+0,2.5996E+0,
204999,1.0751E+0,1.1109E+0,1.1489E+0,1.1401E+0,
205016,1.0750E+0,1.1109E+0,1.1490E+0,1.1402E+0,
205113,1.0751E+0,1.1108E+0,1.1489E+0,1.1399E+0,
205128,1.0751E+0,1.1108E+0,1.1487E+0,1.1398E+0,
205151,1.9977E+0,1.8814E+0,1.6725E+0,1.7351E+0,
205176,1.0760E+0,1.1109E+0,1.1488E+0,1.1400E+0,
205339,2.7849E+0,2.7920E+0,2.7386E+0,2.6749E+0,
205399,3.4729E+0,3.4933E+0,3.3654E+0,3.1996E+0,
205626,1.7459E+0,1.5857E+0,1.3753E+0,1.2376E+0,
205632,1.7827E+0,1.5651E+0,1.3992E+0,1.4326E+0,
205710,1.3960E+0,1.1150E+0,1.1497E+0,1.1407E+0,
205755,1.0753E+0,1.1109E+0,1.1488E+0,1.1400E+0,
205805,1.0751E+0,1.1107E+0,1.1487E+0,1.1400E+0,
205822,1.0751E+0,1.1109E+0,1.1488E+0,1.1399E+0,
205834,1.0751E+0,1.1109E+0,1.1489E+0,1.1402E+0,
205890,1.6973E+0,1.3906E+0,1.2638E+0,1.3025E+0,
205967,1.0758E+0,1.1112E+0,1.1489E+0,1.1401E+0,
205983,2.2773E+0,2.2295E+0,2.2010E+0,2.1675E+0,
205996,3.3362E+0,3.2878E+0,3.2036E+0,3.2053E+0,
205999,1.0751E+0,1.1109E+0,1.1487E+0,1.1399E+0,
206007,1.0752E+0,1.1108E+0,1.1489E+0,1.1400E+0,
206049,1.1529E+0,1.1116E+0,1.1495E+0,1.1403E+0,
206141,2.2305E+0,2.1310E+0,2.1054E+0,2.1203E+0,
206186,1.5595E+0,1.2097E+0,1.1494E+0,1.1405E+0,
206252,1.0750E+0,1.1108E+0,1.1485E+0,1.1401E+0,
206348,1.0756E+0,1.1108E+0,1.1487E+0,1.1397E+0,
206399,1.9607E+0,1.8967E+0,1.7804E+0,1.7038E+0,
206406,2.2209E+0,2.1663E+0,2.0875E+0,2.0585E+0,
206426,2.4158E+0,2.3670E+0,2.4554E+0,2.3125E+0,
206427,1.1627E+0,1.2219E+0,1.1110E+0,1.2199E+0,
206437,1.0753E+0,1.1109E+0,1.1487E+0,1.1401E+0,
206451,1.0888E+0,1.1111E+0,1.1487E+0,1.1401E+0,
206454,1.0757E+0,1.1109E+0,1.1489E+0,1.1400E+0,
206475,1.0758E+0,1.1109E+0,1.1489E+0,1.1401E+0,
206519,1.0753E+0,1.1112E+0,1.1488E+0,1.1401E+0,
206527,1.7375E+0,1.3682E+0,1.2512E+0,1.3320E+0,
206527,1.0793E+0,1.2334E+0,1.2562E+0,1.2505E+0,
206576,1.0751E+0,1.1108E+0,1.1487E+0,1.1399E+0,
206588,1.0751E+0,1.1108E+0,1.1489E+0,1.1401E+0,
206628,1.0751E+0,1.1109E+0,1.1488E+0,1.1399E+0,
206664,1.9011E+0,1.7583E+0,1.6712E+0,1.6166E+0,
206689,2.5980E+0,2.5217E+0,2.4191E+0,2.4121E+0,
206825,2.0384E+0,1.8969E+0,1.8346E+0,1.9003E+0,
206837,1.6939E+0,1.3025E+0,1.1578E+0,1.1861E+0,
206865,2.1400E+0,1.9517E+0,1.8074E+0,1.8821E+0,
206868,1.9472E+0,1.6965E+0,1.4637E+0,1.6385E+0,
206895,1.8518E+0,1.7759E+0,1.4809E+0,1.3469E+0,
206932,1.0751E+0,1.1110E+0,1.1489E+0,1.1401E+0,
206943,1.8151E+0,1.5836E+0,1.4963E+0,1.5709E+0,
206946,1.0751E+0,1.1108E+0,1.1490E+0,1.1400E+0,
206954,2.4807E+0,2.4479E+0,2.4315E+0,2.3864E+0,
206983,1.0753E+0,1.1109E+0,1.1489E+0,1.1399E+0,
206997,2.2084E+0,2.0849E+0,2.0112E+0,2.0479E+0,
206999,1.0751E+0,1.1109E+0,1.1489E+0,1.1400E+0,
207150,1.8937E+0,1.7359E+0,1.6856E+0,1.6983E+0,
207242,1.0751E+0,1.1109E+0,1.1489E+0,1.1401E+0,
207270,2.1196E+0,2.0835E+0,2.0168E+0,1.9661E+0,
207299,1.0751E+0,1.1109E+0,1.1489E+0,1.1401E+0,
207341,2.4532E+0,2.3505E+0,2.3231E+0,2.3482E+0,
207366,1.8246E+0,1.5528E+0,1.3526E+0,1.4387E+0,
207374,1.0750E+0,1.1109E+0,1.1489E+0,1.1400E+0,
207410,2.2335E+0,2.1399E+0,2.1322E+0,2.1425E+0,
207450,1.0758E+0,1.1110E+0,1.1489E+0,1.1401E+0,
207556,2.2606E+0,2.2007E+0,2.2020E+0,2.1700E+0,
207579,1.3434E+0,1.1129E+0,1.1498E+0,1.1407E+0,
207599,2.3721E+0,2.2832E+0,2.2329E+0,2.2535E+0,
207623,1.9858E+0,1.8772E+0,1.8500E+0,1.8632E+0,
207629,1.0749E+0,1.1108E+0,1.1488E+0,1.1401E+0,
207631,1.0769E+0,1.1111E+0,1.1496E+0,1.1404E+0,
207708,1.0749E+0,1.1109E+0,1.1488E+0,1.1402E+0,
207835,1.0751E+0,1.1109E+0,1.1487E+0,1.1401E+0,
207839,1.9701E+0,1.8798E+0,1.5903E+0,1.5723E+0,
207870,1.0751E+0,1.1108E+0,1.1488E+0,1.1399E+0,
207936,1.0750E+0,1.1107E+0,1.1489E+0,1.1400E+0,
207999,1.0750E+0,1.1108E+0,1.1488E+0,1.1401E+0,
208015,1.4076E+0,1.1710E+0,1.1500E+0,1.1409E+0,
208029,2.1264E+0,2.0992E+0,1.9979E+0,1.8907E+0,
208039,2.0939E+0,2.0680E+0,2.1804E+0,2.0813E+0,
208040,1.0769E+0,1.1217E+0,1.1497E+0,1.1483E+0,
208057,1.9256E+0,1.9513E+0,1.8897E+0,1.7138E+0,
208080,1.9737E+0,1.8339E+0,1.6273E+0,1.7094E+0,
208155,1.0754E+0,1.1109E+0,1.1490E+0,1.1399E+0,
208166,1.9438E+0,1.7838E+0,1.4823E+0,1.5065E+0,
208176,1.0767E+0,1.1118E+0,1.1492E+0,1.1397E+0,
208205,2.3309E+0,2.2987E+0,2.3563E+0,2.2995E+0,
208206,1.1061E+0,1.1651E+0,1.1344E+0,1.1777E+0,
208237,1.0751E+0,1.1107E+0,1.1487E+0,1.1399E+0,
208270,2.2379E+0,2.1636E+0,2.2043E+0,2.1991E+0,
208311,2.4757E+0,2.3338E+0,2.2051E+0,2.2701E+0,
208315,2.2096E+0,2.1975E+0,2.1594E+0,2.0950E+0,
208398,1.0754E+0,1.1107E+0,1.1487E+0,1.1398E+0,
208419,1.8069E+0,1.2959E+0,1.1495E+0,1.1470E+0,
208425,2.0880E+0,2.0413E+0,1.8463E+0,1.7641E+0,
208447,1.0751E+0,1.1109E+0,1.1488E+0,1.1397E+0,
208493,2.2639E+0,2.1554E+0,2.2457E+0,2.2637E+0,
208535,1.9840E+0,1.9840E+0,1.9709E+0,1.8285E+0,
208614,2.5878E+0,2.4432E+0,2.5171E+0,2.5598E+0,
208637,1.0753E+0,1.1109E+0,1.1485E+0,1.1398E+0,
208697,2.4603E+0,2.2833E+0,2.1513E+0,2.1998E+0,
208742,2.0465E+0,1.9928E+0,1.9495E+0,1.9219E+0,
208759,2.5145E+0,2.5266E+0,2.4370E+0,2.3541E+0,
208766,1.3360E+0,1.3163E+0,1.1498E+0,1.1401E+0,
208862,2.0049E+0,1.9774E+0,1.9570E+0,1.8981E+0,
208895,1.0786E+0,1.1109E+0,1.1489E+0,1.1398E+0,
208980,1.8262E+0,1.5280E+0,1.1670E+0,1.2607E+0,
208999,1.0750E+0,1.1107E+0,1.1488E+0,1.1397E+0,
209026,1.0751E+0,1.1107E+0,1.1488E+0,1.1399E+0,
209067,1.0752E+0,1.1110E+0,1.1489E+0,1.1398E+0,
209093,1.2681E+0,1.2220E+0,1.1490E+0,1.1396E+0,
209109,3.4791E+0,3.4906E+0,3.4161E+0,3.3847E+0,
209158,2.3166E+0,2.2053E+0,2.1608E+0,2.1916E+0,
209238,1.0750E+0,1.1107E+0,1.1489E+0,1.1398E+0,
209241,2.2307E+0,2.1503E+0,2.1042E+0,2.1108E+0,
209242,2.0063E+0,1.9286E+0,1.7892E+0,1.6369E+0,
209245,2.3375E+0,2.3442E+0,2.2246E+0,2.1077E+0,
209294,2.8025E+0,2.8549E+0,2.7094E+0,2.6067E+0,
209299,2.3645E+0,2.2067E+0,2.1575E+0,2.2429E+0,
209324,1.8798E+0,1.9050E+0,1.7213E+0,1.3814E+0,
209368,1.0752E+0,1.1109E+0,1.1489E+0,1.1397E+0,
209439,1.1280E+0,1.1110E+0,1.1488E+0,1.1399E+0,
209486,2.5808E+0,2.5278E+0,2.3792E+0,2.3580E+0,
209582,1.0751E+0,1.1108E+0,1.1489E+0,1.1398E+0,
209584,1.6409E+0,1.1183E+0,1.1508E+0,1.1416E+0,
209594,2.3865E+0,2.4054E+0,2.2845E+0,2.1788E+0,
209643,3.2497E+0,3.1577E+0,3.3796E+0,3.3742E+0,
209686,2.9465E+0,2.7335E+0,2.6270E+0,2.7349E+0,
209771,1.0751E+0,1.1109E+0,1.1487E+0,1.1399E+0,
209778,2.5963E+0,2.4114E+0,2.3126E+0,2.3581E+0,
209804,1.3148E+0,1.1117E+0,1.1489E+0,1.1398E+0,
209808,2.1603E+0,2.1105E+0,2.1488E+0,2.1107E+0,
209826,2.7954E+0,2.6964E+0,2.7021E+0,2.7427E+0,
209828,1.0761E+0,1.1109E+0,1.1485E+0,1.1394E+0,
209829,1.1129E+0,1.1186E+0,1.1674E+0,1.1489E+0,
209837,1.0786E+0,1.1113E+0,1.1493E+0,1.1402E+0,
209857,2.5916E+0,2.5603E+0,2.3842E+0,2.3380E+0,
209873,3.0642E+0,3.0998E+0,3.0954E+0,3.0276E+0,
209883,2.1916E+0,2.2273E+0,2.1565E+0,2.0251E+0,
209898,2.1415E+0,2.0748E+0,2.1419E+0,2.1087E+0,
209919,1.7489E+0,1.1125E+0,1.3576E+0,1.4962E+0,
209937,2.2581E+0,2.0771E+0,2.0388E+0,2.1432E+0,
209942,1.0751E+0,1.1110E+0,1.1487E+0,1.1399E+0,
209948,2.2537E+0,2.1282E+0,1.9222E+0,1.9865E+0,
209972,2.0915E+0,2.0678E+0,2.1060E+0,2.0252E+0,
209992,1.0750E+0,1.1109E+0,1.1488E+0,1.1397E+0,
209999,1.0751E+0,1.1107E+0,1.1487E+0,1.1400E+0,
210002,1.0766E+0,1.1109E+0,1.1495E+0,1.1403E+0,
210019,2.3618E+0,2.2902E+0,2.2062E+0,2.2000E+0,
210021,1.5324E+0,1.1343E+0,1.1494E+0,1.1425E+0,
210031,1.8994E+0,1.7574E+0,1.1746E+0,1.1477E+0,
210100,1.0757E+0,1.1107E+0,1.1487E+0,1.1399E+0,
210198,1.5109E+0,1.1127E+0,1.1834E+0,1.3439E+0,
210257,1.8004E+0,1.4574E+0,1.2770E+0,1.3873E+0,
210261,1.0751E+0,1.1109E+0,1.1487E+0,1.1399E+0,
210263,1.0773E+0,1.1111E+0,1.1500E+0,1.1403E+0,
210272,2.0094E+0,1.8896E+0,1.9033E+0,1.9285E+0,
210291,1.0778E+0,1.1111E+0,1.1485E+0,1.1399E+0,
210292,1.9991E+0,1.8944E+0,1.7519E+0,1.8174E+0,
210295,1.8432E+0,1.6992E+0,1.2660E+0,1.2353E+0,
210438,1.8788E+0,1.8693E+0,1.8304E+0,1.6396E+0,
210529,2.4505E+0,2.3624E+0,2.2668E+0,2.2803E+0,
210603,2.1629E+0,2.0742E+0,2.0100E+0,2.0260E+0,
210619,2.5906E+0,2.4190E+0,2.2906E+0,2.3294E+0,
210631,1.9258E+0,1.7088E+0,1.1526E+0,1.1635E+0,
210652,1.7604E+0,1.5469E+0,1.5978E+0,1.6204E+0,
210668,2.2547E+0,2.2146E+0,2.0791E+0,2.0395E+0,
210774,1.0753E+0,1.1107E+0,1.1487E+0,1.1398E+0,
210787,1.4156E+0,1.1127E+0,1.1489E+0,1.1399E+0,
210810,2.2125E+0,2.1201E+0,2.0672E+0,2.0741E+0,
210884,1.0750E+0,1.1109E+0,1.1489E+0,1.1398E+0,
210923,2.0568E+0,1.8877E+0,1.5371E+0,1.6771E+0,
210929,1.8250E+0,1.7822E+0,1.3251E+0,1.1414E+0,
210942,1.0751E+0,1.1109E+0,1.1486E+0,1.1400E+0,
210999,1.0749E+0,1.1108E+0,1.1488E+0,1.1397E+0,
211065,1.4315E+0,1.1112E+0,1.2577E+0,1.2926E+0,
211101,1.4872E+0,1.2046E+0,1.1499E+0,1.1403E+0,
211154,1.8427E+0,1.8266E+0,1.5330E+0,1.2215E+0,
211174,1.9820E+0,1.9977E+0,1.9344E+0,1.7823E+0,
211190,2.3491E+0,2.2261E+0,2.1645E+0,2.2075E+0,
211219,1.0751E+0,1.1109E+0,1.1489E+0,1.1397E+0,
211221,1.0756E+0,1.1109E+0,1.1491E+0,1.1399E+0,
211233,1.4854E+0,1.1619E+0,1.2976E+0,1.2557E+0,
211261,2.6665E+0,2.5074E+0,2.3794E+0,2.4433E+0,
211280,1.2734E+0,1.1994E+0,1.1490E+0,1.1398E+0,
211300,1.0769E+0,1.1109E+0,1.1489E+0,1.1401E+0,
211304,1.8777E+0,1.5885E+0,1.3282E+0,1.4725E+0,
211348,2.2390E+0,2.1602E+0,2.1626E+0,2.1523E+0,
211362,2.8063E+0,2.6579E+0,2.8836E+0,2.8910E+0,
211375,1.0878E+0,1.1108E+0,1.1489E+0,1.1396E+0,
211378,1.0752E+0,1.1109E+0,1.1488E+0,1.1396E+0,
211399,2.6319E+0,2.6543E+0,2.4920E+0,2.4057E+0,
211400,1.7618E+0,1.7526E+0,1.6457E+0,1.3932E+0,
211415,2.1748E+0,2.1301E+0,2.1281E+0,2.0898E+0,
211453,1.8820E+0,1.6141E+0,1.2161E+0,1.3203E+0,
211490,1.9157E+0,1.7099E+0,1.4288E+0,1.5206E+0,
211546,2.3549E+0,2.1745E+0,2.3348E+0,2.3323E+0,
211633,1.9766E+0,2.0047E+0,1.8849E+0,1.6923E+0,
211645,2.6399E+0,2.4211E+0,2.3263E+0,2.3937E+0,
211653,1.1144E+0,1.1127E+0,1.1501E+0,1.1402E+0,
211671,2.3374E+0,2.2234E+0,2.1178E+0,2.1664E+0,
211702,2.2049E+0,2.0431E+0,2.1180E+0,2.1542E+0,
211707,1.7111E+0,1.1628E+0,1.1492E+0,1.1416E+0,
211717,1.0823E+0,1.1113E+0,1.1493E+0,1.1404E+0,
211730,1.7786E+0,1.1569E+0,1.6917E+0,1.7019E+0,
211746,1.0751E+0,1.1108E+0,1.1490E+0,1.1401E+0,
211780,1.9462E+0,1.7881E+0,1.1900E+0,1.2444E+0,
211843,1.9738E+0,1.9509E+0,1.9061E+0,1.8321E+0,
211851,2.0077E+0,1.8734E+0,1.6077E+0,1.6697E+0,
211896,2.6313E+0,2.6265E+0,2.6329E+0,2.5763E+0,
211925,1.0770E+0,1.1107E+0,1.1487E+0,1.1400E+0,
211932,1.0748E+0,1.1107E+0,1.1489E+0,1.1399E+0,
211952,2.4256E+0,2.3612E+0,2.3684E+0,2.3600E+0,
211999,1.0749E+0,1.1108E+0,1.1489E+0,1.1400E+0,
212083,1.9524E+0,1.7438E+0,1.6057E+0,1.7266E+0,
212204,2.1854E+0,2.1644E+0,2.0934E+0,2.0178E+0,
212207,1.0751E+0,1.1109E+0,1.1490E+0,1.1398E+0,
212213,1.6614E+0,1.3505E+0,1.1498E+0,1.1410E+0,
212269,2.2629E+0,2.1890E+0,2.2375E+0,2.2248E+0,
212270,1.1400E+0,1.1432E+0,1.1634E+0,1.1615E+0,
212282,1.0758E+0,1.1111E+0,1.1485E+0,1.1401E+0,
212318,1.9743E+0,1.9572E+0,1.9167E+0,1.7864E+0,
212318,1.2178E+0,1.3979E+0,1.3243E+0,1.4131E+0,
212335,2.6135E+0,2.6073E+0,2.6700E+0,2.6126E+0,
212361,2.6429E+0,2.5162E+0,2.4503E+0,2.4990E+0,
212411,1.0752E+0,1.1107E+0,1.1489E+0,1.1401E+0,
212423,1.0749E+0,1.1109E+0,1.1487E+0,1.1400E+0,
212424,1.0946E+0,1.1149E+0,1.1585E+0,1.1448E+0,
212482,2.5144E+0,2.4825E+0,2.5667E+0,2.5381E+0,
212570,1.1287E+0,1.1114E+0,1.1494E+0,1.1405E+0,
212592,1.9467E+0,1.6602E+0,1.2893E+0,1.5225E+0,
212703,1.0751E+0,1.1108E+0,1.1489E+0,1.1400E+0,
212706,2.4686E+0,2.4567E+0,2.5391E+0,2.4827E+0,
212732,1.2478E+0,1.1119E+0,1.1505E+0,1.1416E+0,
212776,1.5825E+0,1.4362E+0,1.4231E+0,1.2688E+0,
212972,2.4463E+0,2.3855E+0,2.3466E+0,2.3386E+0,
212999,1.0751E+0,1.1105E+0,1.1486E+0,1.1398E+0,
213086,1.0806E+0,1.1113E+0,1.1489E+0,1.1398E+0,
213097,1.0768E+0,1.1113E+0,1.1488E+0,1.1400E+0,
213166,1.8493E+0,1.4934E+0,1.5062E+0,1.6605E+0,
213177,2.6393E+0,2.5338E+0,2.6013E+0,2.6285E+0,
213180,2.6310E+0,2.5693E+0,2.5273E+0,2.5228E+0,
213181,2.0090E+0,1.9506E+0,2.0802E+0,2.0282E+0,
213191,1.0749E+0,1.1108E+0,1.1489E+0,1.1400E+0,
213226,1.8250E+0,1.8245E+0,1.7678E+0,1.4848E+0,
213237,1.8169E+0,1.1816E+0,1.1490E+0,1.1404E+0,
213245,2.1820E+0,2.0384E+0,1.9123E+0,2.0148E+0,
213251,2.2244E+0,2.0665E+0,2.1207E+0,2.1740E+0,
213293,2.8424E+0,2.9092E+0,3.0002E+0,2.8784E+0,
213319,2.2839E+0,2.1713E+0,2.1686E+0,2.2025E+0,
213338,2.2383E+0,2.2320E+0,2.1974E+0,2.1122E+0,
213396,1.1157E+0,1.1108E+0,1.1492E+0,1.1403E+0,
213409,2.7249E+0,2.7738E+0,2.7701E+0,2.6661E+0,
213442,1.0749E+0,1.1109E+0,1.1489E+0,1.1401E+0,
213507,2.2617E+0,2.1162E+0,2.0055E+0,2.0813E+0,
213551,1.1567E+0,1.1109E+0,1.1489E+0,1.1404E+0,
213554,2.0131E+0,1.9661E+0,1.9705E+0,1.9119E+0,
213598,2.4410E+0,2.3058E+0,2.2258E+0,2.2859E+0,
213608,1.3039E+0,1.1120E+0,1.1492E+0,1.1405E+0,
213661,1.6040E+0,1.1115E+0,1.1493E+0,1.1454E+0,
213749,2.3371E+0,2.3076E+0,2.3054E+0,2.2545E+0,
213798,1.1845E+0,1.1123E+0,1.1492E+0,1.1403E+0,
213897,2.4564E+0,2.3702E+0,2.3544E+0,2.3636E+0,
213999,1.0753E+0,1.1107E+0,1.1489E+0,1.1398E+0,
214037,2.1609E+0,2.0285E+0,1.7930E+0,1.9142E+0,
214069,1.0754E+0,1.1108E+0,1.1487E+0,1.1399E+0,
214137,1.0751E+0,1.1107E+0,1.1490E+0,1.1399E+0,
214140,1.0757E+0,1.1108E+0,1.1490E+0,1.1396E+0,
214203,2.1357E+0,1.8987E+0,1.5378E+0,1.7268E+0,
214224,2.1952E+0,2.1346E+0,2.2023E+0,2.1770E+0,
214238,1.0758E+0,1.1113E+0,1.1496E+0,1.1399E+0,
214239,1.3280E+0,1.1603E+0,1.2658E+0,1.2090E+0,
214275,1.0753E+0,1.1108E+0,1.1489E+0,1.1398E+0,
214303,2.1983E+0,2.1512E+0,2.1001E+0,2.0602E+0,
214310,1.0753E+0,1.1111E+0,1.1489E+0,1.1397E+0,
214327,2.9964E+0,2.7586E+0,2.6074E+0,2.7006E+0,
214378,1.1410E+0,1.1114E+0,1.1489E+0,1.1399E+0,
214466,1.3473E+0,1.1120E+0,1.1492E+0,1.1402E+0,
214475,1.4675E+0,1.1170E+0,1.1492E+0,1.1398E+0,
214519,1.5146E+0,1.1848E+0,1.2802E+0,1.3494E+0,
214606,1.0751E+0,1.1109E+0,1.1488E+0,1.1397E+0,
214681,2.4362E+0,2.3708E+0,2.3838E+0,2.3744E+0,
214745,2.1976E+0,2.1503E+0,2.2370E+0,2.1912E+0,
214854,1.3072E+0,1.1660E+0,1.1511E+0,1.1405E+0,
214879,1.6880E+0,1.1391E+0,1.1489E+0,1.1406E+0,
214884,1.0757E+0,1.1109E+0,1.1488E+0,1.1399E+0,
214912,1.0757E+0,1.1118E+0,1.1490E+0,1.1398E+0,
214976,1.0749E+0,1.1109E+0,1.1488E+0,1.1398E+0,
214978,2.8574E+0,2.8098E+0,2.6743E+0,2.6692E+0,
214988,1.0751E+0,1.1108E+0,1.1487E+0,1.1397E+0,
214999,1.0751E+0,1.1107E+0,1.1488E+0,1.1396E+0,
215005,1.8619E+0,1.8248E+0,1.7681E+0,1.5952E+0,
215014,1.7953E+0,1.4122E+0,1.1494E+0,1.1405E+0,
215028,2.3874E+0,2.2257E+0,2.2479E+0,2.3098E+0,
215035,1.0749E+0,1.1108E+0,1.1489E+0,1.1397E+0,
215131,1.1166E+0,1.1164E+0,1.1500E+0,1.1400E+0,
215139,1.9767E+0,1.8969E+0,1.9208E+0,1.8980E+0,
215179,1.2108E+0,1.1150E+0,1.1490E+0,1.1397E+0,
215179,1.1517E+0,1.1152E+0,1.1880E+0,1.1620E+0,
215192,1.5040E+0,1.1113E+0,1.1492E+0,1.1413E+0,
215208,1.6999E+0,1.1803E+0,1.1806E+0,1.3836E+0,
215212,1.8377E+0,1.4968E+0,1.3039E+0,1.4673E+0,
215244,1.0757E+0,1.1109E+0,1.1487E+0,1.1396E+0,
215326,1.9447E+0,1.6212E+0,1.5039E+0,1.7336E+0,
215327,3.1298E+0,3.2229E+0,3.0048E+0,2.9354E+0,
215330,1.0751E+0,1.1109E+0,1.1486E+0,1.1396E+0,
215352,2.0694E+0,2.0435E+0,2.0420E+0,1.9622E+0,
215366,2.1141E+0,2.0664E+0,2.1461E+0,2.0959E+0,
215388,2.3184E+0,2.2575E+0,2.3367E+0,2.3272E+0,
215432,1.0749E+0,1.1108E+0,1.1488E+0,1.1396E+0,
215531,2.1169E+0,1.9959E+0,1.9376E+0,1.9794E+0,
215533,1.7312E+0,1.4511E+0,1.7278E+0,1.4655E+0,
215565,1.0750E+0,1.1109E+0,1.1486E+0,1.1399E+0,
215589,2.2643E+0,2.2102E+0,2.2846E+0,2.2510E+0,
215605,1.0829E+0,1.1113E+0,1.1493E+0,1.1403E+0,
215617,2.3439E+0,2.1618E+0,2.0032E+0,2.0767E+0,
215617,1.1934E+0,1.3603E+0,1.2953E+0,1.3568E+0,
215676,1.0760E+0,1.1109E+0,1.1489E+0,1.1402E+0,
215706,1.3789E+0,1.1116E+0,1.1488E+0,1.1400E+0,
215711,1.8871E+0,1.8679E+0,1.4773E+0,1.1797E+0,
215722,1.9635E+0,1.8995E+0,2.0208E+0,1.8635E+0,
215735,1.5902E+0,1.1295E+0,1.1489E+0,1.1405E+0,
215748,2.7767E+0,2.7619E+0,2.5430E+0,2.4965E+0,
215750,1.0757E+0,1.1109E+0,1.1485E+0,1.1399E+0,
215820,1.5847E+0,1.3614E+0,1.3422E+0,1.2896E+0,
215999,1.0751E+0,1.1109E+0,1.1488E+0,1.1400E+0,
216011,2.0639E+0,2.0466E+0,1.9736E+0,1.8931E+0,
216025,1.5292E+0,1.1136E+0,1.1962E+0,1.3557E+0,
216026,1.8966E+0,2.0355E+0,1.3157E+0,1.3222E+0,
