Timestamp,Channel1,Channel2,Channel3,Channel4
174327728,3.5337E+0,3.5292E+0,3.4481E+0,3.4180E+0,
174327830,2.9310E+0,3.0521E+0,2.8204E+0,2.7159E+0,
174327833,2.4565E+0,2.3948E+0,2.2549E+0,2.2708E+0,
174327885,2.7632E+0,2.7346E+0,2.7685E+0,2.7933E+0,
174327891,2.4667E+0,2.3713E+0,2.3639E+0,2.4131E+0,
174327893,2.7917E+0,2.7550E+0,2.5516E+0,2.5868E+0,
174327896,3.0687E+0,3.2535E+0,3.4369E+0,3.1944E+0,
174327905,2.9158E+0,2.6822E+0,2.6518E+0,2.8494E+0,
174327911,1.9780E+0,1.7289E+0,1.7545E+0,1.8952E+0,
174327921,2.3598E+0,2.3221E+0,2.2678E+0,2.2543E+0,
174327937,1.2546E+0,1.0850E+0,1.1198E+0,1.1113E+0,
174327940,2.2539E+0,2.1076E+0,1.7646E+0,1.9832E+0,
174327947,2.2121E+0,2.1695E+0,1.9447E+0,1.9274E+0,
174327948,3.5304E+0,3.5122E+0,3.4315E+0,3.4077E+0,
174327999,1.0495E+0,1.0844E+0,1.1200E+0,1.1111E+0,
174328007,2.3188E+0,2.2105E+0,2.2840E+0,2.3280E+0,
174328028,1.4113E+0,1.0845E+0,1.1200E+0,1.1371E+0,
174328030,3.1182E+0,3.1890E+0,2.9286E+0,2.8922E+0,
174328082,1.0525E+0,1.0844E+0,1.1198E+0,1.1113E+0,
174328110,1.1956E+0,1.1578E+0,1.1197E+0,1.1112E+0,
174328114,3.1842E+0,3.0936E+0,2.9611E+0,3.0785E+0,
174328132,2.7227E+0,2.7680E+0,2.7247E+0,2.6836E+0,
174328149,3.0538E+0,3.2390E+0,3.1658E+0,3.0398E+0,
174328211,3.5339E+0,3.5266E+0,3.4440E+0,3.4158E+0,
174328233,1.0493E+0,1.0846E+0,1.1197E+0,1.1111E+0,
174328246,2.7997E+0,2.8284E+0,2.6203E+0,2.5873E+0,
174328261,3.1588E+0,3.2297E+0,3.4368E+0,3.4012E+0,
174328268,2.5952E+0,2.4509E+0,2.3488E+0,2.4534E+0,
174328276,2.4981E+0,2.6401E+0,2.4892E+0,2.3266E+0,
174328283,3.0939E+0,2.9201E+0,2.9788E+0,3.1366E+0,
174328296,2.7280E+0,2.6650E+0,2.6795E+0,2.7262E+0,
174328334,2.3900E+0,2.3824E+0,2.1613E+0,2.0864E+0,
174328374,3.1638E+0,3.2400E+0,2.9721E+0,2.9372E+0,
174328394,2.6796E+0,2.5982E+0,2.7257E+0,2.7868E+0,
174328419,2.6482E+0,2.7032E+0,2.4338E+0,2.3376E+0,
174328423,2.2204E+0,2.1888E+0,2.0013E+0,1.9692E+0,
174328425,1.0492E+0,1.0859E+0,1.1212E+0,1.1125E+0,
174328478,2.7224E+0,2.6825E+0,2.5631E+0,2.5900E+0,
174328526,2.3057E+0,2.2391E+0,2.0905E+0,2.1196E+0,
174328551,1.0494E+0,1.0846E+0,1.1197E+0,1.1111E+0,
174328554,1.0494E+0,1.0843E+0,1.1198E+0,1.1109E+0,
174328581,1.5958E+0,1.5816E+0,1.1204E+0,1.1112E+0,
174328590,2.4718E+0,2.4704E+0,2.2381E+0,2.1896E+0,
174328591,2.4133E+0,2.4680E+0,2.2823E+0,2.1571E+0,
174328634,2.7072E+0,2.8242E+0,2.5724E+0,2.4257E+0,
174328662,3.5331E+0,3.3321E+0,3.2794E+0,3.4152E+0,
174328730,2.6285E+0,2.4307E+0,2.2580E+0,2.4087E+0,
174328747,2.0643E+0,2.0194E+0,1.5184E+0,1.4090E+0,
174328755,3.5306E+0,3.5242E+0,3.4423E+0,3.4143E+0,
174328783,2.7463E+0,2.8246E+0,2.5523E+0,2.4598E+0,
174328787,1.0498E+0,1.0846E+0,1.1196E+0,1.1110E+0,
174328803,2.9655E+0,3.0044E+0,2.9779E+0,2.9659E+0,
174328818,3.5295E+0,3.4782E+0,3.1220E+0,3.4074E+0,
174328822,2.3220E+0,2.3484E+0,2.2182E+0,2.1386E+0,
174328836,3.5284E+0,3.5231E+0,3.4371E+0,3.4106E+0,
174328869,2.0968E+0,2.1110E+0,2.0081E+0,1.9330E+0,
174328878,1.4581E+0,1.1720E+0,1.1204E+0,1.1159E+0,
174328881,1.0507E+0,1.0846E+0,1.1197E+0,1.1110E+0,
174328883,2.1445E+0,2.0576E+0,1.5277E+0,1.6269E+0,
174328904,3.5293E+0,3.5225E+0,3.4399E+0,3.4111E+0,
174328953,2.4796E+0,2.4592E+0,2.2069E+0,2.1804E+0,
174328983,3.0895E+0,2.8715E+0,2.5302E+0,2.6858E+0,
174328999,1.0493E+0,1.0846E+0,1.1197E+0,1.1111E+0,
174329012,2.8677E+0,2.6508E+0,2.3632E+0,2.4950E+0,
174329031,1.5554E+0,1.0853E+0,1.1200E+0,1.1112E+0,
174329032,2.7853E+0,2.8675E+0,2.8087E+0,2.7728E+0,
174329050,2.7736E+0,2.7260E+0,2.3967E+0,2.4293E+0,
174329061,2.1350E+0,2.0079E+0,1.7503E+0,1.9057E+0,
174329139,3.5319E+0,3.5260E+0,3.4415E+0,3.4142E+0,
174329265,3.0881E+0,3.3597E+0,3.1793E+0,2.9764E+0,
174329275,2.6128E+0,2.5049E+0,2.5484E+0,2.6105E+0,
174329297,2.7174E+0,2.6794E+0,2.5587E+0,2.5893E+0,
174329298,1.1487E+0,1.0965E+0,1.1277E+0,1.1219E+0,
174329330,1.1309E+0,1.0844E+0,1.1196E+0,1.1110E+0,
174329351,1.9120E+0,1.9676E+0,1.8133E+0,1.5275E+0,
174329360,1.8885E+0,1.2854E+0,1.1199E+0,1.3053E+0,
174329366,3.5330E+0,3.5271E+0,3.4458E+0,3.4162E+0,
174329404,3.1571E+0,3.1014E+0,2.7329E+0,2.8134E+0,
174329419,2.1551E+0,2.1319E+0,1.8974E+0,1.8299E+0,
174329455,2.3284E+0,2.2897E+0,2.2312E+0,2.2319E+0,
174329461,1.0492E+0,1.0844E+0,1.1196E+0,1.1110E+0,
174329471,2.3220E+0,2.1082E+0,2.2092E+0,2.2906E+0,
174329512,1.7628E+0,1.7778E+0,1.7735E+0,1.6380E+0,
174329524,2.3556E+0,2.2618E+0,2.2321E+0,2.2694E+0,
174329537,3.3335E+0,3.3501E+0,3.4411E+0,3.4121E+0,
174329575,1.5182E+0,1.0850E+0,1.1706E+0,1.4096E+0,
174329604,2.5250E+0,2.3296E+0,2.2420E+0,2.3833E+0,
174329669,3.0822E+0,3.1169E+0,3.1972E+0,3.2017E+0,
174329674,2.2578E+0,2.2836E+0,2.2066E+0,2.1268E+0,
174329700,1.0493E+0,1.0846E+0,1.1197E+0,1.1110E+0,
174329717,1.0492E+0,1.0843E+0,1.1197E+0,1.1109E+0,
174329756,2.9118E+0,2.8814E+0,2.5783E+0,2.6150E+0,
174329784,2.9418E+0,2.6709E+0,2.4350E+0,2.6232E+0,
174329825,2.9837E+0,2.9146E+0,2.6218E+0,2.7059E+0,
174329843,3.1265E+0,3.0372E+0,2.8817E+0,2.9989E+0,
174329886,3.5350E+0,3.5296E+0,3.4452E+0,3.4119E+0,
174329900,3.5288E+0,3.5226E+0,3.4416E+0,3.4121E+0,
174329959,2.1215E+0,1.9929E+0,1.4263E+0,1.6697E+0,
174329964,1.9732E+0,1.9329E+0,1.6355E+0,1.5059E+0,
174329965,1.5474E+0,1.0891E+0,1.1240E+0,1.1154E+0,
174329990,2.0466E+0,2.0337E+0,1.8595E+0,1.7841E+0,
174329999,1.0491E+0,1.0846E+0,1.1197E+0,1.1111E+0,
174330045,1.0494E+0,1.0845E+0,1.1198E+0,1.1111E+0,
174330054,2.0468E+0,2.0960E+0,1.9940E+0,1.8590E+0,
174330073,1.9688E+0,1.9061E+0,1.9413E+0,1.9253E+0,
174330080,2.3461E+0,2.2577E+0,2.1145E+0,2.1722E+0,
174330099,2.9081E+0,3.0638E+0,3.0508E+0,2.9392E+0,
174330136,1.5951E+0,1.4490E+0,1.1205E+0,1.1116E+0,
174330169,3.1136E+0,2.9465E+0,2.6312E+0,2.8126E+0,
174330177,2.9193E+0,2.9438E+0,2.5779E+0,2.5463E+0,
174330194,3.5341E+0,3.5288E+0,3.4461E+0,3.4172E+0,
174330196,3.5281E+0,3.5222E+0,3.4394E+0,3.4116E+0,
174330208,3.4006E+0,3.3298E+0,3.1190E+0,3.2275E+0,
174330230,2.5559E+0,2.3453E+0,2.2450E+0,2.3964E+0,
174330269,2.6263E+0,2.5825E+0,2.4709E+0,2.4972E+0,
174330304,3.5297E+0,3.5235E+0,3.4441E+0,3.4132E+0,
174330338,1.1041E+0,1.0846E+0,1.1199E+0,1.1110E+0,
174330353,2.2420E+0,2.1218E+0,1.9427E+0,2.0393E+0,
174330368,2.0956E+0,2.0110E+0,1.8993E+0,1.9399E+0,
174330495,3.1744E+0,3.0846E+0,2.9261E+0,3.0431E+0,
174330529,2.0691E+0,1.9310E+0,1.9683E+0,2.0290E+0,
174330529,1.1383E+0,1.3990E+0,1.4090E+0,1.4037E+0,
174330549,2.6004E+0,2.4998E+0,2.3920E+0,2.4598E+0,
174330561,2.8514E+0,2.8888E+0,2.6732E+0,2.6416E+0,
174330596,1.0494E+0,1.0845E+0,1.1196E+0,1.1113E+0,
174330605,1.6603E+0,1.6968E+0,1.3391E+0,1.1343E+0,
174330625,2.3671E+0,2.2268E+0,1.9885E+0,2.1151E+0,
174330642,2.5233E+0,2.5410E+0,2.6358E+0,2.5989E+0,
174330650,3.5260E+0,3.5290E+0,3.4430E+0,3.3962E+0,
174330705,1.9736E+0,1.9307E+0,1.6735E+0,1.5887E+0,
174330705,1.1082E+0,1.1503E+0,1.1839E+0,1.1649E+0,
174330711,3.5308E+0,3.5235E+0,3.4407E+0,3.4128E+0,
174330716,3.5271E+0,3.5228E+0,3.4383E+0,3.4081E+0,
174330722,2.9042E+0,2.8022E+0,2.5138E+0,2.6175E+0,
174330758,2.2878E+0,2.2903E+0,2.1040E+0,2.0307E+0,
174330762,3.2282E+0,3.2123E+0,3.3158E+0,3.4008E+0,
174330763,1.4233E+0,1.8051E+0,1.9476E+0,1.2246E+0,
174330782,1.0493E+0,1.0842E+0,1.1199E+0,1.1111E+0,
174330874,3.4049E+0,3.2009E+0,3.0081E+0,3.2295E+0,
174330889,1.8993E+0,1.8928E+0,1.4943E+0,1.2670E+0,
174330907,2.3216E+0,2.3258E+0,2.2220E+0,2.1675E+0,
174330916,2.0481E+0,2.0190E+0,1.8427E+0,1.7929E+0,
174330922,3.1984E+0,3.2898E+0,3.1096E+0,3.0743E+0,
174330968,2.2098E+0,2.1610E+0,1.8460E+0,1.8504E+0,
174330998,1.0492E+0,1.0844E+0,1.1198E+0,1.1111E+0,
174330999,1.0702E+0,1.0833E+0,1.1225E+0,1.1104E+0,
174331009,3.5311E+0,3.5250E+0,3.4438E+0,3.4142E+0,
174331026,1.9018E+0,1.9570E+0,1.8034E+0,1.5551E+0,
174331034,2.6260E+0,2.6995E+0,2.5120E+0,2.4190E+0,
174331095,2.4611E+0,2.3818E+0,2.3991E+0,2.4300E+0,
174331130,3.5162E+0,3.4937E+0,3.0309E+0,3.0911E+0,
174331133,3.1231E+0,2.9018E+0,2.5515E+0,2.7114E+0,
174331163,2.2638E+0,2.3437E+0,2.3160E+0,2.2006E+0,
174331190,3.5284E+0,3.5203E+0,3.1097E+0,3.3016E+0,
174331201,2.1840E+0,2.1197E+0,1.9624E+0,1.9783E+0,
174331249,2.3110E+0,2.1322E+0,2.0162E+0,2.1536E+0,
174331259,1.8266E+0,1.5964E+0,1.1704E+0,1.2526E+0,
174331264,2.9235E+0,2.8231E+0,2.4688E+0,2.5683E+0,
174331283,2.1771E+0,2.0837E+0,1.6903E+0,1.7923E+0,
174331286,3.5310E+0,3.5251E+0,3.4454E+0,3.4140E+0,
174331307,1.6716E+0,1.4859E+0,1.1394E+0,1.1246E+0,
174331335,2.9973E+0,3.1641E+0,2.8617E+0,2.6873E+0,
174331336,1.0560E+0,1.0939E+0,1.1248E+0,1.1242E+0,
174331464,2.2737E+0,2.3095E+0,2.3394E+0,2.2575E+0,
174331492,3.5324E+0,3.3748E+0,3.1607E+0,3.4108E+0,
174331534,2.3662E+0,2.3493E+0,2.1539E+0,2.1246E+0,
174331564,1.0494E+0,1.0844E+0,1.1197E+0,1.1113E+0,
174331573,2.5926E+0,2.7274E+0,2.5357E+0,2.3798E+0,
174331583,1.5237E+0,1.0850E+0,1.1198E+0,1.1114E+0,
174331590,2.6634E+0,2.6225E+0,2.5133E+0,2.5377E+0,
174331599,2.1488E+0,2.1537E+0,2.1618E+0,2.1016E+0,
174331648,2.7797E+0,2.7155E+0,2.7913E+0,2.8430E+0,
174331672,2.2011E+0,2.1695E+0,1.9405E+0,1.9316E+0,
174331696,3.0057E+0,2.7638E+0,2.7228E+0,2.9330E+0,
174331808,1.2642E+0,1.0845E+0,1.1197E+0,1.1112E+0,
174331843,2.3034E+0,2.3634E+0,2.2466E+0,2.1290E+0,
174331846,2.2792E+0,2.2508E+0,2.1143E+0,2.0886E+0,
174331876,1.1370E+0,1.0853E+0,1.1199E+0,1.1109E+0,
174331916,3.1052E+0,3.2049E+0,3.2484E+0,3.2047E+0,
174331969,2.6675E+0,2.6243E+0,2.7032E+0,2.7318E+0,
174331974,3.2485E+0,3.1463E+0,3.1924E+0,3.3359E+0,
174331977,3.2713E+0,3.0903E+0,2.9320E+0,3.1357E+0,
174331999,1.0492E+0,1.0846E+0,1.1197E+0,1.1111E+0,
174332002,3.5327E+0,3.5290E+0,3.4437E+0,3.4117E+0,
174332018,2.9065E+0,2.9696E+0,2.8243E+0,2.7896E+0,
174332040,2.6031E+0,2.4976E+0,2.4204E+0,2.4907E+0,
174332104,1.6044E+0,1.6278E+0,1.1210E+0,1.1111E+0,
174332152,3.5328E+0,3.5257E+0,3.4437E+0,3.4145E+0,
174332182,1.0494E+0,1.0845E+0,1.1198E+0,1.1113E+0,
174332187,1.0494E+0,1.0845E+0,1.1197E+0,1.1111E+0,
174332190,2.0566E+0,2.0059E+0,1.5089E+0,1.4543E+0,
174332194,2.7444E+0,2.5790E+0,2.3965E+0,2.5316E+0,
174332199,1.0517E+0,1.0848E+0,1.1195E+0,1.1109E+0,
174332235,2.6752E+0,2.5346E+0,2.3066E+0,2.4217E+0,
174332253,1.6776E+0,1.2940E+0,1.1253E+0,1.2515E+0,
174332271,1.4642E+0,1.1029E+0,1.1196E+0,1.1111E+0,
174332285,1.7419E+0,1.8601E+0,1.7335E+0,1.4273E+0,
174332329,3.0630E+0,3.1143E+0,2.7837E+0,2.7479E+0,
174332391,2.5876E+0,2.5458E+0,2.5799E+0,2.5965E+0,
174332434,3.2330E+0,3.3746E+0,3.1374E+0,3.0542E+0,
174332456,2.7024E+0,2.6637E+0,2.5446E+0,2.5699E+0,
174332463,2.4409E+0,2.5408E+0,2.3918E+0,2.2565E+0,
174332464,3.5204E+0,3.3683E+0,2.8803E+0,3.0269E+0,
174332492,2.6596E+0,2.4415E+0,2.4201E+0,2.5808E+0,
174332500,3.5322E+0,3.5252E+0,3.4476E+0,3.4188E+0,
174332516,1.0492E+0,1.0845E+0,1.1198E+0,1.1112E+0,
174332519,1.5745E+0,1.7070E+0,1.5686E+0,1.2349E+0,
174332539,2.8257E+0,2.7245E+0,2.6763E+0,2.7659E+0,
174332573,2.3736E+0,2.1873E+0,2.0333E+0,2.1942E+0,
174332628,2.0539E+0,2.0143E+0,1.8438E+0,1.7507E+0,
174332646,2.2952E+0,2.0961E+0,1.8037E+0,2.0139E+0,
174332648,2.2887E+0,2.2872E+0,2.3511E+0,2.2991E+0,
174332685,2.3579E+0,2.3019E+0,2.3671E+0,2.3749E+0,
174332692,1.0494E+0,1.0846E+0,1.1197E+0,1.1112E+0,
174332692,1.5617E+0,1.0492E+0,1.1920E+0,1.0999E+0,
174332738,2.7383E+0,2.5826E+0,2.4620E+0,2.5934E+0,
174332753,2.1909E+0,1.9554E+0,1.5460E+0,1.9134E+0,
174332798,2.5926E+0,2.4443E+0,2.6148E+0,2.6629E+0,
174332804,1.1088E+0,1.1462E+0,1.1199E+0,1.1110E+0,
174332873,2.4862E+0,2.4552E+0,2.2756E+0,2.2665E+0,
174332893,2.2508E+0,2.2270E+0,1.9655E+0,1.9204E+0,
174332923,2.0893E+0,1.9407E+0,2.0174E+0,2.0667E+0,
174332931,2.0364E+0,1.8466E+0,1.1213E+0,1.2800E+0,
174332937,2.7629E+0,2.8593E+0,2.6559E+0,2.5538E+0,
174332999,1.0494E+0,1.0845E+0,1.1200E+0,1.1112E+0,
174333003,2.4338E+0,2.3719E+0,2.1142E+0,2.1457E+0,
174333015,1.0494E+0,1.0844E+0,1.1197E+0,1.1111E+0,
174333026,2.1034E+0,2.0937E+0,1.9920E+0,1.9415E+0,
174333053,2.3355E+0,2.3376E+0,2.2287E+0,2.1763E+0,
174333055,1.5762E+0,1.0903E+0,1.1225E+0,1.1142E+0,
174333069,2.0890E+0,2.0539E+0,1.6656E+0,1.5859E+0,
174333128,2.2495E+0,2.2090E+0,2.2825E+0,2.2602E+0,
174333167,2.8793E+0,2.9712E+0,2.6796E+0,2.5832E+0,
174333176,1.0654E+0,1.0844E+0,1.1200E+0,1.1111E+0,
174333243,3.5396E+0,3.5326E+0,3.4539E+0,3.4238E+0,
174333253,2.2170E+0,2.0585E+0,1.7369E+0,1.9658E+0,
174333264,1.7965E+0,1.6168E+0,1.1481E+0,1.1573E+0,
174333279,1.0492E+0,1.0844E+0,1.1198E+0,1.1111E+0,
174333332,2.5669E+0,2.5655E+0,2.3395E+0,2.3121E+0,
174333374,3.2380E+0,3.3319E+0,3.4103E+0,3.3668E+0,
174333382,1.7063E+0,1.0864E+0,1.1199E+0,1.2352E+0,
174333387,3.1885E+0,3.2320E+0,2.8058E+0,2.7794E+0,
174333394,1.0494E+0,1.0844E+0,1.1197E+0,1.1111E+0,
174333399,2.7437E+0,2.6360E+0,2.5911E+0,2.6779E+0,
174333439,2.7586E+0,2.6413E+0,2.4030E+0,2.5053E+0,
174333445,3.2100E+0,3.3526E+0,2.9888E+0,2.8730E+0,
174333455,1.1042E+0,1.0844E+0,1.1198E+0,1.1114E+0,
174333456,1.9514E+0,1.7429E+0,1.1240E+0,1.4357E+0,
174333481,2.8160E+0,3.0198E+0,2.9411E+0,2.7712E+0,
174333514,3.5345E+0,3.2525E+0,2.8310E+0,3.0318E+0,
174333521,2.6571E+0,2.4683E+0,2.4328E+0,2.5791E+0,
174333566,2.1237E+0,1.9887E+0,1.3472E+0,1.6511E+0,
174333598,1.0492E+0,1.0845E+0,1.1197E+0,1.1113E+0,
174333608,1.0662E+0,1.0845E+0,1.1197E+0,1.1111E+0,
174333634,1.0494E+0,1.0844E+0,1.1200E+0,1.1111E+0,
174333641,1.0492E+0,1.0845E+0,1.1197E+0,1.1111E+0,
174333658,2.1537E+0,2.0921E+0,2.0194E+0,2.0301E+0,
174333668,2.9560E+0,3.1257E+0,3.0599E+0,2.9410E+0,
174333681,2.4407E+0,2.4510E+0,2.5402E+0,2.5027E+0,
174333695,2.2644E+0,2.2933E+0,2.1191E+0,2.0081E+0,
174333698,2.8352E+0,2.8149E+0,2.9124E+0,2.9389E+0,
174333753,2.5677E+0,2.5127E+0,2.2420E+0,2.2635E+0,
174333790,1.0513E+0,1.0845E+0,1.1196E+0,1.1112E+0,
174333833,2.2507E+0,2.2458E+0,2.1241E+0,2.0625E+0,
174333855,1.0502E+0,1.0844E+0,1.1200E+0,1.1112E+0,
174333907,2.3402E+0,2.3227E+0,2.3750E+0,2.3495E+0,
174333912,2.0534E+0,1.9937E+0,1.4129E+0,1.3769E+0,
174333949,2.4198E+0,2.4341E+0,2.3177E+0,2.2648E+0,
174333965,1.0492E+0,1.0845E+0,1.1197E+0,1.1112E+0,
174333996,2.4233E+0,2.5495E+0,2.5273E+0,2.3784E+0,
174333999,1.0492E+0,1.0844E+0,1.1198E+0,1.1112E+0,
174334021,2.3712E+0,2.3413E+0,2.3888E+0,2.3673E+0,
174334022,2.1211E+0,1.7074E+0,1.4610E+0,1.8711E+0,
174334106,3.5366E+0,3.5337E+0,3.4477E+0,3.4208E+0,
174334137,1.0495E+0,1.0844E+0,1.1199E+0,1.1111E+0,
174334156,3.5302E+0,3.5226E+0,3.4410E+0,3.4105E+0,
174334189,2.2148E+0,2.1229E+0,2.1734E+0,2.1952E+0,
174334216,2.5839E+0,2.4292E+0,2.2168E+0,2.3385E+0,
174334236,1.0554E+0,1.0843E+0,1.1197E+0,1.1110E+0,
174334278,2.8578E+0,2.7081E+0,2.5117E+0,2.6536E+0,
174334318,2.4773E+0,2.4862E+0,2.5963E+0,2.4937E+0,
174334344,2.5394E+0,2.5963E+0,2.6336E+0,2.5697E+0,
174334352,1.8405E+0,1.2966E+0,1.1202E+0,1.3343E+0,
174334361,1.8755E+0,1.8295E+0,1.1401E+0,1.1118E+0,
174334384,2.7048E+0,2.5329E+0,2.5105E+0,2.6332E+0,
174334492,2.3455E+0,2.2874E+0,2.3236E+0,2.3233E+0,
174334499,2.9784E+0,3.0603E+0,3.1768E+0,3.1278E+0,
174334511,2.9889E+0,2.9137E+0,2.7890E+0,2.8781E+0,
174334544,2.1301E+0,2.1629E+0,2.0685E+0,1.9663E+0,
174334553,1.2003E+0,1.1170E+0,1.1233E+0,1.1118E+0,
174334563,2.4192E+0,2.4457E+0,2.2338E+0,2.1531E+0,
174334654,2.5526E+0,2.4744E+0,2.5412E+0,2.5816E+0,
174334700,2.4231E+0,2.4041E+0,2.2082E+0,2.1762E+0,
174334702,1.7528E+0,1.2136E+0,1.1206E+0,1.1136E+0,
174334788,2.7090E+0,2.6752E+0,2.6292E+0,2.6543E+0,
174334797,1.6736E+0,1.1994E+0,1.1211E+0,1.2606E+0,
174334813,1.2497E+0,1.2928E+0,1.1200E+0,1.1112E+0,
174334828,2.4848E+0,2.3199E+0,2.4429E+0,2.5010E+0,
174334830,3.5385E+0,3.5329E+0,3.4467E+0,3.4193E+0,
174334891,2.1684E+0,2.2392E+0,2.2325E+0,2.0977E+0,
174334933,2.6018E+0,2.6353E+0,2.6236E+0,2.5822E+0,
174334987,2.2746E+0,2.0782E+0,1.8792E+0,2.0758E+0,
174334999,1.0493E+0,1.0845E+0,1.1199E+0,1.1111E+0,
174335001,2.9483E+0,2.9079E+0,2.9910E+0,3.0466E+0,
174335013,1.1253E+0,1.0856E+0,1.1206E+0,1.1117E+0,
174335066,2.8113E+0,2.7576E+0,2.4274E+0,2.4654E+0,
174335112,2.8746E+0,2.9078E+0,3.0095E+0,3.0005E+0,
174335134,2.7437E+0,2.7205E+0,2.7516E+0,2.7747E+0,
174335189,3.5342E+0,3.5297E+0,3.4467E+0,3.4183E+0,
174335197,1.9579E+0,1.3606E+0,1.1200E+0,1.1707E+0,
174335204,3.0737E+0,3.3015E+0,3.4397E+0,3.0977E+0,
174335223,3.5290E+0,3.5227E+0,3.4400E+0,3.4108E+0,
174335332,2.6272E+0,2.6601E+0,2.6924E+0,2.6519E+0,
174335351,2.7018E+0,2.7223E+0,2.5247E+0,2.4935E+0,
174335373,3.5319E+0,3.5213E+0,3.0802E+0,3.3775E+0,
174335438,2.9295E+0,3.0862E+0,2.7985E+0,2.6323E+0,
174335467,2.1890E+0,2.2183E+0,2.0574E+0,1.9447E+0,
174335471,2.4636E+0,2.5604E+0,2.6481E+0,2.4218E+0,
174335489,1.0494E+0,1.0845E+0,1.1198E+0,1.1111E+0,
174335497,2.2602E+0,2.1904E+0,2.2661E+0,2.2692E+0,
174335515,1.7589E+0,1.3479E+0,1.1198E+0,1.1115E+0,
174335532,3.3693E+0,3.5206E+0,3.4457E+0,3.4104E+0,
174335550,2.0584E+0,1.8692E+0,1.1419E+0,1.5157E+0,
174335594,2.0380E+0,1.9263E+0,1.1443E+0,1.2302E+0,
174335616,1.0492E+0,1.0844E+0,1.1197E+0,1.1111E+0,
174335630,2.0740E+0,1.9484E+0,1.9931E+0,2.0401E+0,
174335645,2.8862E+0,2.8656E+0,2.8116E+0,2.8452E+0,
174335646,2.8390E+0,2.9773E+0,2.7059E+0,2.5477E+0,
174335673,1.0500E+0,1.0846E+0,1.1199E+0,1.1111E+0,
174335674,2.8714E+0,3.1156E+0,3.0535E+0,2.8639E+0,
174335679,1.0501E+0,1.0847E+0,1.1202E+0,1.1109E+0,
174335684,1.5518E+0,1.1023E+0,1.1437E+0,1.4020E+0,
174335726,2.0409E+0,1.7640E+0,1.9409E+0,2.0270E+0,
174335744,2.3057E+0,2.1576E+0,2.1381E+0,2.2284E+0,
174335763,3.4129E+0,3.2974E+0,2.8295E+0,2.9744E+0,
174335804,2.0362E+0,1.6517E+0,1.7545E+0,1.9575E+0,
174335831,2.3300E+0,2.2081E+0,1.9813E+0,2.0969E+0,
174335843,1.6163E+0,1.4727E+0,1.1197E+0,1.1111E+0,
174335859,2.2717E+0,2.1599E+0,2.1322E+0,2.1781E+0,
174335870,1.7099E+0,1.4287E+0,1.1204E+0,1.1121E+0,
174335896,2.4848E+0,2.2980E+0,2.2140E+0,2.3517E+0,
174335918,2.3282E+0,2.3332E+0,2.1432E+0,2.0725E+0,
174335999,1.0494E+0,1.0846E+0,1.1198E+0,1.1111E+0,
174336031,1.0494E+0,1.0845E+0,1.1197E+0,1.1112E+0,
174336047,1.9986E+0,1.6389E+0,1.2793E+0,1.6895E+0,
174336064,1.7589E+0,1.6670E+0,1.1876E+0,1.1234E+0,
174336101,1.0495E+0,1.0844E+0,1.1198E+0,1.1113E+0,
174336102,2.0328E+0,2.1280E+0,2.0649E+0,1.9262E+0,
174336119,1.6552E+0,1.0926E+0,1.1199E+0,1.1111E+0,
174336126,2.5549E+0,2.4450E+0,2.1830E+0,2.2583E+0,
174336133,1.7295E+0,1.6215E+0,1.1201E+0,1.1113E+0,
174336162,2.0355E+0,1.9333E+0,1.6533E+0,1.7253E+0,
174336198,3.3734E+0,3.3820E+0,3.3213E+0,3.4031E+0,
174336202,3.1678E+0,3.3699E+0,3.0273E+0,2.8518E+0,
174336243,2.7430E+0,2.6385E+0,2.5228E+0,2.6070E+0,
174336313,3.1464E+0,3.1495E+0,3.2739E+0,3.3329E+0,
174336331,3.2452E+0,3.2648E+0,3.1782E+0,3.2141E+0,
174336355,1.0493E+0,1.0844E+0,1.1200E+0,1.1111E+0,
174336375,1.3858E+0,1.0857E+0,1.1198E+0,1.1113E+0,
174336380,2.1067E+0,1.9913E+0,2.0282E+0,2.0727E+0,
174336388,1.0494E+0,1.0844E+0,1.1197E+0,1.1110E+0,
174336417,2.0756E+0,2.1051E+0,1.9453E+0,1.7785E+0,
174336437,3.5341E+0,3.5265E+0,3.4437E+0,3.4125E+0,
174336440,1.0501E+0,1.0845E+0,1.1197E+0,1.1112E+0,
174336443,2.4850E+0,2.5403E+0,2.6940E+0,2.5063E+0,
174336496,2.2153E+0,2.2277E+0,2.0172E+0,1.9288E+0,
174336498,2.1036E+0,2.0596E+0,1.7645E+0,1.7122E+0,
174336529,1.0976E+0,1.0852E+0,1.1198E+0,1.1113E+0,
174336541,1.2836E+0,1.0860E+0,1.1204E+0,1.1125E+0,
174336585,2.4297E+0,2.2710E+0,2.3101E+0,2.3979E+0,
174336600,2.7117E+0,2.7244E+0,2.4609E+0,2.4316E+0,
174336621,2.5238E+0,2.5897E+0,2.7496E+0,2.5504E+0,
174336630,2.3372E+0,2.3720E+0,2.2327E+0,2.1422E+0,
174336641,2.5954E+0,2.5242E+0,2.5920E+0,2.6336E+0,
174336684,2.1125E+0,2.0905E+0,1.9497E+0,1.8986E+0,
174336700,3.0886E+0,2.8555E+0,2.6449E+0,2.8787E+0,
174336740,1.0517E+0,1.0844E+0,1.1198E+0,1.1111E+0,
