TimeStamp,Channel1,Channel2,Channel3,Channel4
218788899.000,22926.000,5004.000,46216.000,58248.000
218788899.000,23713.000,48292.000,25244.000,35482.000
218788899.000,33688.000,9868.000,3459.000,32908.000
218788899.000,39541.000,27249.000,18038.000,51062.000
218788899.000,40346.000,43167.000,47768.000,57492.000
218788899.000,41666.000,52167.000,54723.000,16576.000
218788899.000,45146.000,15955.000,33856.000,5695.000
218788899.000,64108.000,33889.000,26963.000,12631.000
218788900.000,891.000,27262.000,28537.000,33139.000
218788900.000,16187.000,34877.000,34623.000,35135.000
218788900.000,17330.000,27043.000,61595.000,2984.000
218788900.000,25406.000,33341.000,35647.000,34879.000
218788900.000,26549.000,45229.000,17303.000,3338.000
218788900.000,31579.000,45630.000,46143.000,34879.000
218788900.000,47163.000,34621.000,34111.000,34367.000
218788900.000,49815.000,5264.000,60054.000,7322.000
218788900.000,52095.000,32883.000,64370.000,7289.000
218788900.000,59461.000,581.000,4671.000,34111.000
218788900.000,59826.000,33450.000,1948.000,29607.000
218788900.000,65419.000,13960.000,3723.000,32908.000
218788901.000,9104.000,11652.000,54920.000,42639.000
218788901.000,29324.000,63366.000,55675.000,18303.000
218788901.000,34392.000,10327.000,36418.000,64831.000
218788901.000,34875.000,37181.000,35391.000,35391.000
218788901.000,40861.000,43160.000,15262.000,18082.000
218788901.000,41928.000,43464.000,14019.000,41665.000
218788901.000,44963.000,61590.000,25992.000,44434.000
218788901.000,45371.000,40765.000,57151.000,51519.000
218788901.000,56208.000,25482.000,49285.000,60553.000
218788901.000,59011.000,15747.000,15481.000,3444.000
218788902.000,8047.000,34161.000,25199.000,54889.000
218788902.000,11390.000,21620.000,2395.000,21867.000
218788902.000,17837.000,15289.000,27587.000,4269.000
218788902.000,19889.000,29358.000,57267.000,28599.000
218788902.000,21407.000,21414.000,35223.000,53903.000
218788902.000,38827.000,54704.000,1201.000,59055.000
218788902.000,49599.000,51912.000,193.000,36529.000
218788902.000,50295.000,47733.000,27257.000,34936.000
218788902.000,57787.000,39085.000,62373.000,9395.000
218788902.000,59518.000,1407.000,7033.000,65398.000
218788902.000,64915.000,30351.000,17554.000,43413.000
218788903.000,5507.000,1153.000,29049.000,30584.000
218788903.000,12603.000,34621.000,34623.000,34623.000
218788903.000,16058.000,62640.000,56999.000,45747.000
218788903.000,18556.000,13427.000,64370.000,28023.000
218788903.000,19097.000,36752.000,18570.000,22161.000
218788903.000,27451.000,38205.000,34367.000,34111.000
218788903.000,33448.000,7082.000,52893.000,22683.000
218788903.000,36802.000,15047.000,57271.000,48555.000
218788903.000,38088.000,10951.000,52163.000,21953.000
218788903.000,42165.000,50608.000,22194.000,65209.000
218788903.000,43579.000,35389.000,33855.000,34879.000
218788903.000,45454.000,23439.000,10640.000,37774.000
218788903.000,56204.000,58500.000,24444.000,19586.000
218788903.000,58512.000,22420.000,41864.000,47490.000
218788903.000,64104.000,62567.000,26223.000,6756.000
218788904.000,20640.000,42903.000,32908.000,28308.000
218788904.000,31831.000,1096.000,63551.000,36927.000
218788904.000,32910.000,23172.000,33921.000,50824.000
218788904.000,35203.000,27263.000,12400.000,26483.000
218788904.000,45927.000,17730.000,61759.000,41810.000
218788904.000,53635.000,57478.000,17796.000,3967.000
218788904.000,54413.000,44936.000,28553.000,4235.000
218788904.000,54685.000,21901.000,29315.000,21387.000
218788904.000,56690.000,60277.000,65395.000,17260.000
218788904.000,57800.000,25544.000,1195.000,18351.000
218788904.000,60275.000,50030.000,12656.000,15217.000
218788904.000,62360.000,2964.000,48516.000,16773.000
218788904.000,63104.000,22646.000,54369.000,56430.000
218788904.000,63662.000,27310.000,4778.000,34988.000
218788905.000,7029.000,42612.000,3179.000,8552.000
218788905.000,14139.000,34365.000,34111.000,34367.000
218788905.000,16699.000,34621.000,33343.000,34111.000
218788905.000,25179.000,39485.000,42559.000,34879.000
218788905.000,29556.000,29295.000,60523.000,45421.000
218788905.000,34248.000,26565.000,21425.000,16321.000
218788905.000,40865.000,4759.000,51345.000,3481.000
218788905.000,46454.000,12917.000,41592.000,42100.000
218788906.000,3720.000,5763.000,53877.000,57207.000
218788906.000,6768.000,46951.000,48718.000,15957.000
218788906.000,7368.000,7879.000,32963.000,34241.000
218788906.000,10603.000,31342.000,8811.000,9569.000
218788906.000,17582.000,52393.000,41382.000,28332.000
218788906.000,21375.000,39032.000,45936.000,31861.000
218788906.000,23867.000,34109.000,34367.000,34623.000
218788906.000,28287.000,38006.000,48250.000,46462.000
218788906.000,35131.000,34621.000,34367.000,35135.000
218788906.000,42908.000,35994.000,9371.000,58782.000
218788906.000,52027.000,35133.000,34367.000,35135.000
218788906.000,58027.000,10152.000,42413.000,4016.000
218788906.000,65412.000,1917.000,20603.000,53375.000
218788907.000,4747.000,51080.000,25223.000,54409.000
218788907.000,11976.000,36296.000,10691.000,34241.000
218788907.000,13948.000,61562.000,50541.000,63341.000
218788907.000,19544.000,42578.000,43583.000,41791.000
218788907.000,26435.000,58176.000,21314.000,39231.000
218788907.000,31610.000,53367.000,59748.000,16996.000
218788907.000,33224.000,14535.000,58051.000,9409.000
218788907.000,40117.000,35003.000,35520.000,43196.000
218788907.000,42934.000,61383.000,41922.000,58034.000
218788907.000,45000.000,4807.000,54211.000,16577.000
218788907.000,51107.000,52891.000,28299.000,19347.000
218788907.000,51856.000,42641.000,10635.000,20361.000
218788907.000,59497.000,861.000,48711.000,28495.000
218788907.000,63130.000,15773.000,54434.000,27807.000
218788907.000,65377.000,23125.000,63.000,34623.000
218788908.000,12982.000,14506.000,40123.000,14529.000
218788908.000,12922.000,33397.000,50819.000,40321.000
218788908.000,15816.000,17863.000,64451.000,25025.000
218788908.000,30600.000,44421.000,17024.000,33409.000
218788908.000,46024.000,27591.000,63171.000,25025.000
218788908.000,46727.000,16509.000,4220.000,60802.000
218788908.000,51396.000,43959.000,57251.000,1199.000
218788908.000,52841.000,52581.000,15464.000,63080.000
218788908.000,62322.000,57457.000,13428.000,38258.000
218788908.000,63291.000,34365.000,34367.000,34111.000
218788909.000,2969.000,13201.000,14981.000,13451.000
218788909.000,2932.000,39514.000,38742.000,27993.000
218788909.000,3222.000,1930.000,30587.000,393.000
218788909.000,27247.000,23658.000,33120.000,20065.000
218788909.000,27303.000,61604.000,54684.000,33439.000
218788909.000,35189.000,22643.000,19033.000,52305.000
218788909.000,44091.000,35645.000,34623.000,35391.000
218788909.000,45650.000,27453.000,48703.000,34879.000
218788909.000,61544.000,19809.000,29779.000,46933.000
218788910.000,1163.000,60552.000,17024.000,20097.000
218788910.000,13627.000,40509.000,34623.000,34367.000
218788910.000,21398.000,64397.000,63620.000,37259.000
218788910.000,28787.000,23153.000,59508.000,62834.000
218788910.000,34678.000,42347.000,46660.000,17756.000
218788910.000,37232.000,51811.000,31065.000,38757.000
218788910.000,39299.000,38271.000,56952.000,11385.000
218788910.000,39808.000,37497.000,61040.000,25461.000
218788910.000,57458.000,34409.000,56396.000,25943.000
218788910.000,64121.000,36974.000,46959.000,1398.000
218788911.000,5743.000,23658.000,57967.000,41583.000
218788911.000,11909.000,24194.000,1405.000,8574.000
218788911.000,17470.000,6205.000,34111.000,34623.000
218788911.000,33705.000,15770.000,51366.000,37803.000
218788911.000,44675.000,51321.000,27248.000,57465.000
218788911.000,46139.000,50493.000,42559.000,34879.000
218788911.000,53932.000,13999.000,26785.000,41119.000
218788911.000,55099.000,34109.000,34367.000,34879.000
218788911.000,55668.000,37473.000,55360.000,55137.000
218788912.000,8344.000,8594.000,12417.000,11397.000
218788912.000,22075.000,34109.000,33855.000,33855.000
218788912.000,48276.000,27541.000,25486.000,55948.000
218788912.000,52064.000,34621.000,51007.000,38222.000
218788912.000,54093.000,26429.000,55103.000,36927.000
218788912.000,56424.000,42349.000,30051.000,11601.000
218788913.000,7483.000,34877.000,34367.000,35135.000
218788913.000,24521.000,7112.000,45508.000,7874.000
218788913.000,31603.000,32872.000,42089.000,45423.000
218788913.000,39343.000,27573.000,39081.000,49829.000
218788913.000,42412.000,51378.000,430.000,5547.000
218788913.000,43697.000,14526.000,25539.000,9906.000
218788913.000,61309.000,39796.000,10861.000,19317.000
218788913.000,63122.000,9623.000,11920.000,13963.000
218788914.000,28219.000,34109.000,34111.000,34879.000
218788914.000,48024.000,34720.000,13219.000,17305.000
218788914.000,60059.000,44187.000,60054.000,61846.000
218788914.000,60073.000,33708.000,29109.000,9138.000
218788914.000,60475.000,42813.000,34367.000,33599.000
218788914.000,62127.000,11956.000,18078.000,55961.000
218788915.000,3338.000,43798.000,40552.000,38722.000
218788915.000,7995.000,45629.000,34367.000,35135.000
218788915.000,9837.000,16463.000,5975.000,41321.000
218788915.000,19099.000,48538.000,37516.000,50061.000
218788915.000,20106.000,61070.000,41347.000,46461.000
218788915.000,20283.000,36415.000,37441.000,9537.000
218788915.000,35454.000,32386.000,25474.000,26490.000
218788915.000,39056.000,16784.000,59531.000,17289.000
218788915.000,52283.000,33853.000,34367.000,35135.000
218788916.000,8896.000,52421.000,43432.000,36263.000
218788916.000,12144.000,57189.000,17737.000,55127.000
218788916.000,17540.000,44165.000,57726.000,21625.000
218788916.000,17778.000,22637.000,32585.000,4419.000
218788916.000,26818.000,43442.000,39081.000,52409.000
218788916.000,28731.000,34109.000,34111.000,34623.000
218788916.000,30099.000,15240.000,8059.000,3712.000
218788916.000,32660.000,11672.000,653.000,59016.000
218788916.000,36411.000,34109.000,34623.000,34879.000
218788916.000,38770.000,30578.000,49262.000,50538.000
218788916.000,46748.000,21921.000,165.000,8864.000
218788916.000,47816.000,18631.000,57523.000,193.000
218788916.000,50569.000,25987.000,12660.000,46713.000
218788916.000,60475.000,33853.000,34111.000,34623.000
218788917.000,7073.000,49810.000,18565.000,31886.000
218788917.000,18058.000,57735.000,64895.000,20863.000
218788917.000,28551.000,50822.000,18811.000,50553.000
218788917.000,29305.000,116.000,12898.000,38246.000
218788917.000,43146.000,25740.000,63618.000,15484.000
218788917.000,46148.000,51517.000,34367.000,34879.000
218788917.000,52344.000,51314.000,62829.000,17520.000
218788917.000,53371.000,61045.000,5981.000,24168.000
218788917.000,60298.000,50815.000,41598.000,35205.000
218788918.000,3970.000,20353.000,56960.000,25214.000
218788918.000,6600.000,30152.000,9145.000,51393.000
218788918.000,17468.000,36157.000,34111.000,34367.000
218788918.000,25232.000,18322.000,39558.000,14465.000
218788918.000,25724.000,47740.000,58993.000,4460.000
218788918.000,27847.000,47558.000,58802.000,43190.000
218788918.000,35211.000,60294.000,42878.000,38529.000
218788918.000,42641.000,62105.000,52377.000,38545.000
218788918.000,53363.000,355.000,26960.000,40292.000
218788918.000,53565.000,13890.000,19780.000,3907.000
218788918.000,53589.000,22865.000,22085.000,58722.000
218788918.000,63875.000,24198.000,53891.000,9853.000
218788919.000,11169.000,64407.000,4772.000,47528.000
218788919.000,12395.000,28523.000,38477.000,65087.000
218788919.000,22634.000,41811.000,36691.000,34401.000
218788919.000,23413.000,24933.000,38755.000,42607.000
218788919.000,30152.000,28104.000,7363.000,35777.000
218788919.000,37233.000,60013.000,15728.000,53104.000
218788919.000,37947.000,34877.000,34623.000,35135.000
218788919.000,42299.000,33597.000,34111.000,34367.000
218788919.000,43976.000,13511.000,57795.000,13505.000
218788919.000,46434.000,40772.000,6463.000,34879.000
218788919.000,51094.000,1432.000,56975.000,52876.000
218788919.000,51594.000,643.000,54392.000,59516.000
218788919.000,54385.000,60776.000,36671.000,54088.000
218788919.000,58726.000,8802.000,35913.000,9027.000
218788919.000,59754.000,32344.000,60223.000,39750.000
218788919.000,61295.000,49241.000,4190.000,37994.000
218788919.000,63432.000,18375.000,52675.000,11457.000
218788919.000,64707.000,23475.000,12189.000,5543.000
218788920.000,4739.000,19070.000,64113.000,6260.000
218788920.000,6025.000,2434.000,25972.000,29050.000
218788920.000,34712.000,38550.000,25235.000,64661.000
218788920.000,38203.000,34365.000,33855.000,34111.000
218788920.000,57698.000,3338.000,15816.000,16268.000
218788921.000,18565.000,62079.000,8829.000,39555.000
218788921.000,22428.000,49043.000,7829.000,59037.000
218788921.000,24982.000,35982.000,900.000,43659.000
218788921.000,25148.000,14146.000,17475.000,11587.000
218788921.000,26764.000,6535.000,41867.000,7820.000
218788921.000,38487.000,56411.000,47679.000,64575.000
218788921.000,51825.000,56151.000,46399.000,36687.000
218788921.000,55695.000,53125.000,65423.000,49298.000
218788921.000,57737.000,647.000,45706.000,25481.000
218788921.000,60104.000,33224.000,18883.000,41153.000
218788921.000,64921.000,26005.000,21130.000,22669.000
218788922.000,10860.000,24927.000,44095.000,35391.000
218788922.000,14199.000,62068.000,31833.000,32600.000
218788922.000,19824.000,24688.000,36966.000,3933.000
218788922.000,23171.000,9601.000,50813.000,26747.000
218788922.000,26526.000,20629.000,62111.000,54691.000
218788922.000,27025.000,54916.000,38777.000,64386.000
218788922.000,33452.000,4529.000,32931.000,2974.000
218788922.000,41585.000,18025.000,39491.000,59981.000
218788923.000,15014.000,65437.000,2207.000,55975.000
218788923.000,22602.000,21309.000,35391.000,34367.000
218788923.000,33595.000,35389.000,33599.000,35391.000
218788923.000,37947.000,34877.000,34111.000,35135.000
218788923.000,41088.000,36738.000,60807.000,60541.000
218788923.000,58745.000,37999.000,16997.000,4719.000
218788923.000,59028.000,27290.000,21920.000,39826.000
218788924.000,13883.000,34621.000,33599.000,34623.000
218788924.000,17211.000,34621.000,34367.000,34623.000
218788924.000,20027.000,34621.000,34367.000,34623.000
218788924.000,20604.000,58488.000,40559.000,39538.000
218788924.000,27786.000,9360.000,33165.000,59270.000
218788924.000,28338.000,32689.000,8601.000,65180.000
218788924.000,29379.000,41928.000,17334.000,14510.000
218788924.000,31346.000,41068.000,27495.000,6249.000
218788924.000,49864.000,21446.000,9384.000,45749.000
218788924.000,52167.000,18631.000,45239.000,39093.000
218788924.000,52406.000,54190.000,1184.000,32938.000
218788924.000,52400.000,17072.000,9879.000,50073.000
218788924.000,56520.000,15815.000,57283.000,22209.000
218788925.000,1659.000,6257.000,18277.000,49776.000
218788925.000,2107.000,35389.000,48447.000,48703.000
218788925.000,3338.000,30548.000,28919.000,26784.000
218788925.000,15272.000,48807.000,35231.000,18337.000
218788925.000,15507.000,13194.000,53119.000,46725.000
218788925.000,16328.000,7111.000,51394.000,51132.000
218788925.000,25260.000,27555.000,2966.000,56736.000
218788925.000,28049.000,31119.000,5767.000,31624.000
218788925.000,27965.000,19792.000,65358.000,20305.000
218788925.000,46257.000,19883.000,57507.000,25257.000
218788925.000,61045.000,2401.000,37723.000,41837.000
218788925.000,63547.000,36669.000,33855.000,34879.000
218788925.000,64894.000,43903.000,2167.000,26739.000
218788926.000,19400.000,26056.000,4547.000,29377.000
218788926.000,27778.000,22406.000,28801.000,30586.000
218788926.000,29350.000,64925.000,35990.000,11935.000
218788926.000,40251.000,34621.000,33855.000,34879.000
218788926.000,42121.000,30345.000,13187.000,50818.000
218788926.000,52168.000,19653.000,22192.000,60865.000
218788926.000,61296.000,9048.000,48717.000,26211.000
218788927.000,7318.000,50584.000,4497.000,16527.000
218788927.000,8851.000,13718.000,47263.000,20884.000
218788927.000,21128.000,8582.000,43900.000,11898.000
218788927.000,25403.000,34109.000,34111.000,34367.000
218788927.000,33421.000,45697.000,41352.000,61069.000
218788927.000,37508.000,377.000,61545.000,24435.000
218788927.000,48768.000,10105.000,16230.000,49007.000
218788927.000,53359.000,46677.000,17727.000,35657.000
218788927.000,53632.000,9336.000,31592.000,17262.000
218788927.000,57288.000,25800.000,9399.000,13505.000
218788927.000,58435.000,3901.000,33855.000,35135.000
218788928.000,3338.000,18229.000,15755.000,16262.000
218788928.000,4175.000,11841.000,5183.000,34367.000
218788928.000,5534.000,20626.000,13956.000,2955.000
218788928.000,8518.000,33853.000,33343.000,34367.000
